Date,Hospital,State,Daily,Blood_a,Blood_b,Blood_o,Blood_ab,Location_centre,Location_mobile,Type_wholeblood,Type_apheresis_platelet,Type_apheresis_plasma,Type_other,Social_civilian,Social_student,Social_policearmy,Donations_new,Donations_regular,Donations_irregular
11/1/2020,Hospital Raja Perempuan Zainab II,Kelantan,118,34,36,43,5,0,118,118,0,0,0,19,98,1,48,59,11
11/1/2020,Hospital Melaka,Melaka,132,30,33,61,8,5,127,132,0,0,0,116,15,1,34,73,25
11/1/2020,Hospital Tuanku Jaafar,Negeri Sembilan,36,7,14,14,1,0,36,36,0,0,0,33,3,0,12,17,7
11/1/2020,Hospital Tengku Ampuan Afzan,Pahang,54,13,12,21,8,0,54,54,0,0,0,46,6,2,16,23,15
11/1/2020,Hospital Sultan Haji Ahmad Shah,Pahang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2020,Hospital Seberang Jaya,Pulau Pinang,75,15,21,36,3,0,75,75,0,0,0,73,2,0,29,37,9
11/1/2020,Hospital Pulau Pinang,Pulau Pinang,10,4,1,5,0,10,0,8,2,0,0,10,0,0,0,9,1
11/1/2020,Hospital Raja Permaisuri Bainun,Perak,41,18,8,15,0,0,41,41,0,0,0,39,2,0,7,30,4
11/1/2020,Hospital Taiping,Perak,29,4,14,10,1,0,29,29,0,0,0,20,9,0,11,14,4
11/1/2020,Hospital Seri Manjung,Perak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2020,Hospital Tengku Ampuan Rahimah,Selangor,101,13,33,44,11,0,101,101,0,0,0,86,15,0,22,56,23
11/1/2020,Hospital Sultanah Nur Zahirah,Terengganu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/1/2020,Hospital Queen Elizabeth II,Sabah,38,10,6,20,2,2,36,38,0,0,0,36,2,0,11,20,7
11/1/2020,Hospital Duchess Of Kent,Sabah,7,2,2,2,1,0,7,7,0,0,0,7,0,0,5,2,0
11/1/2020,Hospital Tawau,Sabah,78,13,21,37,7,0,78,78,0,0,0,77,0,1,42,24,12
11/1/2020,Hospital Umum Sarawak,Sarawak,87,25,28,29,5,0,87,87,0,0,0,79,8,0,24,58,5
11/1/2020,Hospital Miri,Sarawak,44,12,14,14,4,0,44,44,0,0,0,43,1,0,8,34,2
11/1/2020,Hospital Sibu,Sarawak,41,14,13,14,0,0,41,41,0,0,0,41,0,0,2,38,1
11/1/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),503,133,132,212,26,115,388,482,11,10,0,439,57,7,104,305,94
12/1/2020,Hospital Sultanah Nora Ismail,Johor,208,50,41,102,15,14,194,208,0,0,0,199,8,1,33,134,41
12/1/2020,Hospital Sultanah Aminah,Johor,148,45,48,50,5,42,106,148,0,0,0,136,10,2,48,70,30
12/1/2020,Hospital Sultanah Bahiyah,Kedah,48,10,13,22,3,13,35,48,0,0,0,44,4,0,10,28,10
12/1/2020,Hospital Raja Perempuan Zainab II,Kelantan,50,17,13,15,5,23,27,50,0,0,0,39,11,0,10,29,11
12/1/2020,Hospital Melaka,Melaka,80,29,7,39,5,0,80,80,0,0,0,75,5,0,10,62,8
12/1/2020,Hospital Tuanku Jaafar,Negeri Sembilan,55,12,18,24,1,0,55,55,0,0,0,51,4,0,12,29,14
12/1/2020,Hospital Tengku Ampuan Afzan,Pahang,80,17,24,33,6,0,80,80,0,0,0,73,5,2,23,42,15
12/1/2020,Hospital Sultan Haji Ahmad Shah,Pahang,41,5,17,19,0,0,41,41,0,0,0,40,1,0,20,17,4
12/1/2020,Hospital Seberang Jaya,Pulau Pinang,177,50,46,74,7,0,177,177,0,0,0,169,8,0,14,152,11
12/1/2020,Hospital Pulau Pinang,Pulau Pinang,94,19,22,47,6,0,94,94,0,0,0,88,6,0,15,72,7
12/1/2020,Hospital Raja Permaisuri Bainun,Perak,112,30,27,49,6,0,112,112,0,0,0,102,9,1,23,63,26
12/1/2020,Hospital Taiping,Perak,108,19,28,51,10,0,108,108,0,0,0,93,12,3,23,74,11
12/1/2020,Hospital Seri Manjung,Perak,20,6,4,9,1,0,20,20,0,0,0,15,2,3,2,17,1
12/1/2020,Hospital Tengku Ampuan Rahimah,Selangor,132,24,38,57,13,0,132,132,0,0,0,120,12,0,27,80,25
12/1/2020,Hospital Sultanah Nur Zahirah,Terengganu,11,3,3,5,0,11,0,10,1,0,0,11,0,0,0,10,1
12/1/2020,Hospital Queen Elizabeth II,Sabah,53,10,14,24,5,0,53,53,0,0,0,50,3,0,17,21,15
12/1/2020,Hospital Duchess Of Kent,Sabah,95,24,28,39,4,0,95,95,0,0,0,94,1,0,43,46,6
12/1/2020,Hospital Tawau,Sabah,10,5,1,3,1,0,10,10,0,0,0,10,0,0,2,7,1
12/1/2020,Hospital Umum Sarawak,Sarawak,111,28,25,50,8,0,111,111,0,0,0,98,11,2,12,87,12
12/1/2020,Hospital Miri,Sarawak,65,17,12,28,8,0,65,65,0,0,0,63,2,0,13,49,3
12/1/2020,Hospital Sibu,Sarawak,48,9,14,20,5,2,46,47,0,0,1,46,2,0,9,30,9
12/1/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),556,140,131,258,27,122,434,556,0,0,0,487,63,6,89,364,103
13/1/2020,Hospital Sultanah Nora Ismail,Johor,11,3,5,3,0,11,0,11,0,0,0,11,0,0,1,9,1
13/1/2020,Hospital Sultanah Aminah,Johor,120,30,36,49,5,24,96,119,1,0,0,111,9,0,37,56,27
13/1/2020,Hospital Sultanah Bahiyah,Kedah,59,18,15,21,5,26,33,59,0,0,0,44,1,14,16,32,11
13/1/2020,Hospital Raja Perempuan Zainab II,Kelantan,51,13,11,24,3,17,34,51,0,0,0,19,32,0,25,24,2
13/1/2020,Hospital Melaka,Melaka,18,5,3,8,2,18,0,17,1,0,0,18,0,0,1,15,2
13/1/2020,Hospital Tuanku Jaafar,Negeri Sembilan,25,10,2,11,2,25,0,25,0,0,0,23,2,0,3,19,3
13/1/2020,Hospital Tengku Ampuan Afzan,Pahang,8,3,2,3,0,8,0,8,0,0,0,6,1,1,0,8,0
13/1/2020,Hospital Sultan Haji Ahmad Shah,Pahang,4,2,1,0,1,4,0,4,0,0,0,4,0,0,0,4,0
13/1/2020,Hospital Seberang Jaya,Pulau Pinang,8,2,3,3,0,8,0,8,0,0,0,8,0,0,1,7,0
13/1/2020,Hospital Pulau Pinang,Pulau Pinang,36,10,5,19,2,36,0,34,1,0,1,35,1,0,5,28,3
13/1/2020,Hospital Raja Permaisuri Bainun,Perak,19,3,6,9,1,19,0,18,1,0,0,18,0,1,0,16,3
13/1/2020,Hospital Taiping,Perak,14,4,5,5,0,14,0,14,0,0,0,13,1,0,3,11,0
13/1/2020,Hospital Seri Manjung,Perak,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
13/1/2020,Hospital Tengku Ampuan Rahimah,Selangor,27,7,7,10,3,13,14,27,0,0,0,27,0,0,8,14,5
13/1/2020,Hospital Sultanah Nur Zahirah,Terengganu,87,18,29,32,8,13,74,87,0,0,0,21,66,0,33,48,6
13/1/2020,Hospital Queen Elizabeth II,Sabah,41,9,6,26,0,16,25,41,0,0,0,40,1,0,9,25,7
13/1/2020,Hospital Duchess Of Kent,Sabah,7,2,1,4,0,7,0,7,0,0,0,7,0,0,2,4,1
13/1/2020,Hospital Tawau,Sabah,22,4,5,12,1,22,0,22,0,0,0,19,3,0,5,13,4
13/1/2020,Hospital Umum Sarawak,Sarawak,11,2,3,5,1,11,0,11,0,0,0,11,0,0,0,10,1
13/1/2020,Hospital Miri,Sarawak,12,4,2,5,1,12,0,12,0,0,0,12,0,0,3,9,0
13/1/2020,Hospital Sibu,Sarawak,12,5,0,6,1,12,0,12,0,0,0,11,1,0,2,10,0
13/1/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),144,31,34,66,13,67,77,121,10,13,0,75,62,7,30,103,11
14/1/2020,Hospital Sultanah Nora Ismail,Johor,2,0,1,0,1,2,0,2,0,0,0,2,0,0,0,2,0
14/1/2020,Hospital Sultanah Aminah,Johor,60,12,18,27,3,16,44,60,0,0,0,58,2,0,6,47,7
14/1/2020,Hospital Sultanah Bahiyah,Kedah,39,8,15,14,2,14,25,39,0,0,0,33,3,3,9,27,3
14/1/2020,Hospital Raja Perempuan Zainab II,Kelantan,13,3,2,5,3,5,8,13,0,0,0,10,3,0,3,5,5
14/1/2020,Hospital Melaka,Melaka,71,15,26,26,4,11,60,71,0,0,0,67,2,2,22,30,19
14/1/2020,Hospital Tuanku Jaafar,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/1/2020,Hospital Tengku Ampuan Afzan,Pahang,105,24,31,42,8,8,97,105,0,0,0,30,2,73,54,29,22
14/1/2020,Hospital Sultan Haji Ahmad Shah,Pahang,44,13,9,19,3,15,29,44,0,0,0,21,21,2,21,21,2
14/1/2020,Hospital Seberang Jaya,Pulau Pinang,53,14,14,24,1,16,37,53,0,0,0,51,2,0,8,36,9
14/1/2020,Hospital Pulau Pinang,Pulau Pinang,26,4,8,13,1,26,0,25,1,0,0,25,1,0,2,22,2
14/1/2020,Hospital Raja Permaisuri Bainun,Perak,24,5,9,9,1,5,19,23,1,0,0,24,0,0,5,7,12
14/1/2020,Hospital Taiping,Perak,47,9,17,17,4,8,39,47,0,0,0,16,31,0,27,18,2
14/1/2020,Hospital Seri Manjung,Perak,13,2,3,7,1,1,12,13,0,0,0,13,0,0,4,7,2
14/1/2020,Hospital Tengku Ampuan Rahimah,Selangor,54,16,12,25,1,6,48,54,0,0,0,49,5,0,16,28,10
14/1/2020,Hospital Sultanah Nur Zahirah,Terengganu,39,12,8,17,2,7,32,39,0,0,0,36,3,0,10,17,12
14/1/2020,Hospital Queen Elizabeth II,Sabah,85,19,21,44,1,15,70,85,0,0,0,85,0,0,22,52,11
14/1/2020,Hospital Duchess Of Kent,Sabah,7,2,1,3,1,7,0,7,0,0,0,7,0,0,4,3,0
14/1/2020,Hospital Tawau,Sabah,11,0,1,10,0,11,0,11,0,0,0,10,1,0,1,6,4
14/1/2020,Hospital Umum Sarawak,Sarawak,46,7,12,15,12,38,8,46,0,0,0,38,8,0,13,28,5
14/1/2020,Hospital Miri,Sarawak,8,0,4,4,0,8,0,8,0,0,0,8,0,0,1,7,0
14/1/2020,Hospital Sibu,Sarawak,4,0,2,2,0,4,0,4,0,0,0,4,0,0,1,3,0
14/1/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),577,149,166,226,36,90,487,556,10,11,0,466,103,8,125,356,96
15/1/2020,Hospital Sultanah Nora Ismail,Johor,82,15,27,34,6,6,76,82,0,0,0,82,0,0,16,62,4
15/1/2020,Hospital Sultanah Aminah,Johor,164,38,44,74,8,20,144,164,0,0,0,114,50,0,108,48,8
15/1/2020,Hospital Sultanah Bahiyah,Kedah,58,12,16,26,4,23,35,58,0,0,0,42,16,0,19,31,8
15/1/2020,Hospital Raja Perempuan Zainab II,Kelantan,20,5,5,8,2,10,10,20,0,0,0,10,10,0,10,7,3
15/1/2020,Hospital Melaka,Melaka,135,31,39,61,4,12,123,134,1,0,0,21,114,0,58,70,7
15/1/2020,Hospital Tuanku Jaafar,Negeri Sembilan,50,11,16,20,3,29,21,50,0,0,0,50,0,0,16,27,7
15/1/2020,Hospital Tengku Ampuan Afzan,Pahang,110,19,39,46,6,6,104,110,0,0,0,15,94,1,91,9,10
15/1/2020,Hospital Sultan Haji Ahmad Shah,Pahang,58,12,17,23,6,23,35,57,0,0,1,56,2,0,13,27,18
15/1/2020,Hospital Seberang Jaya,Pulau Pinang,20,1,7,11,1,20,0,20,0,0,0,17,3,0,1,18,1
15/1/2020,Hospital Pulau Pinang,Pulau Pinang,59,8,18,28,5,29,30,57,2,0,0,55,3,1,7,45,7
15/1/2020,Hospital Raja Permaisuri Bainun,Perak,53,13,14,21,5,15,38,52,1,0,0,51,1,1,3,45,5
15/1/2020,Hospital Taiping,Perak,52,17,13,19,3,24,28,52,0,0,0,29,23,0,21,26,5
15/1/2020,Hospital Seri Manjung,Perak,4,0,2,2,0,4,0,4,0,0,0,3,1,0,1,3,0
15/1/2020,Hospital Tengku Ampuan Rahimah,Selangor,145,33,51,51,10,5,140,145,0,0,0,141,4,0,86,50,9
15/1/2020,Hospital Sultanah Nur Zahirah,Terengganu,35,12,7,13,3,9,26,35,0,0,0,31,4,0,4,30,1
15/1/2020,Hospital Queen Elizabeth II,Sabah,53,12,10,26,5,18,35,52,1,0,0,51,1,1,12,33,8
15/1/2020,Hospital Duchess Of Kent,Sabah,12,0,3,8,1,3,9,12,0,0,0,12,0,0,8,2,2
15/1/2020,Hospital Tawau,Sabah,8,2,0,5,1,8,0,8,0,0,0,8,0,0,2,3,3
15/1/2020,Hospital Umum Sarawak,Sarawak,43,1,8,25,9,23,20,43,0,0,0,40,2,1,7,28,8
15/1/2020,Hospital Miri,Sarawak,7,2,2,2,1,7,0,7,0,0,0,7,0,0,0,7,0
15/1/2020,Hospital Sibu,Sarawak,18,2,5,10,1,18,0,18,0,0,0,18,0,0,3,13,2
15/1/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),846,219,241,323,63,86,760,824,15,7,0,720,56,70,298,384,164
16/1/2020,Hospital Sultanah Nora Ismail,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/1/2020,Hospital Sultanah Aminah,Johor,71,20,23,25,3,12,59,71,0,0,0,69,2,0,27,27,17
16/1/2020,Hospital Sultanah Bahiyah,Kedah,81,26,18,30,7,18,63,79,2,0,0,28,53,0,30,45,6
16/1/2020,Hospital Raja Perempuan Zainab II,Kelantan,17,3,8,5,1,4,13,17,0,0,0,12,4,1,2,12,3
16/1/2020,Hospital Melaka,Melaka,79,20,22,30,7,7,72,79,0,0,0,13,0,66,17,43,19
16/1/2020,Hospital Tuanku Jaafar,Negeri Sembilan,63,14,21,23,5,12,51,63,0,0,0,62,1,0,20,32,11
16/1/2020,Hospital Tengku Ampuan Afzan,Pahang,41,11,10,13,7,13,28,41,0,0,0,37,3,1,20,17,4
16/1/2020,Hospital Sultan Haji Ahmad Shah,Pahang,7,2,2,2,1,7,0,6,1,0,0,5,1,1,0,6,1
16/1/2020,Hospital Seberang Jaya,Pulau Pinang,30,5,7,18,0,9,21,30,0,0,0,30,0,0,7,15,8
16/1/2020,Hospital Pulau Pinang,Pulau Pinang,57,12,19,23,3,38,19,55,2,0,0,48,9,0,9,44,4
16/1/2020,Hospital Raja Permaisuri Bainun,Perak,51,17,11,20,3,27,24,46,5,0,0,35,16,0,17,31,3
16/1/2020,Hospital Taiping,Perak,12,3,2,7,0,12,0,12,0,0,0,11,1,0,3,7,2
16/1/2020,Hospital Seri Manjung,Perak,73,21,15,31,6,4,69,73,0,0,0,53,0,20,19,38,16
16/1/2020,Hospital Tengku Ampuan Rahimah,Selangor,47,11,12,23,1,5,42,47,0,0,0,44,3,0,6,26,15
16/1/2020,Hospital Sultanah Nur Zahirah,Terengganu,89,20,25,39,5,12,77,89,0,0,0,19,70,0,35,50,4
16/1/2020,Hospital Queen Elizabeth II,Sabah,66,10,12,40,4,6,60,65,1,0,0,65,1,0,36,26,4
16/1/2020,Hospital Duchess Of Kent,Sabah,7,1,1,4,1,7,0,7,0,0,0,6,1,0,2,3,2
16/1/2020,Hospital Tawau,Sabah,5,2,2,1,0,5,0,5,0,0,0,5,0,0,1,4,0
16/1/2020,Hospital Umum Sarawak,Sarawak,50,11,13,21,5,29,21,50,0,0,0,48,0,2,6,41,3
16/1/2020,Hospital Miri,Sarawak,13,4,5,4,0,13,0,13,0,0,0,13,0,0,1,12,0
16/1/2020,Hospital Sibu,Sarawak,36,10,11,13,2,6,30,36,0,0,0,34,0,2,6,27,3
16/1/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),595,143,184,224,43,97,498,571,14,10,0,552,31,12,248,253,94
17/1/2020,Hospital Sultanah Nora Ismail,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/1/2020,Hospital Sultanah Aminah,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/1/2020,Hospital Sultanah Bahiyah,Kedah,65,15,20,26,4,0,65,65,0,0,0,56,8,1,18,34,13
17/1/2020,Hospital Raja Perempuan Zainab II,Kelantan,34,10,9,15,0,0,34,34,0,0,0,33,1,0,12,20,2
17/1/2020,Hospital Melaka,Melaka,39,11,9,15,4,12,27,37,2,0,0,39,0,0,9,25,5
17/1/2020,Hospital Tuanku Jaafar,Negeri Sembilan,12,3,4,3,2,12,0,12,0,0,0,12,0,0,1,8,3
17/1/2020,Hospital Tengku Ampuan Afzan,Pahang,26,5,6,13,2,26,0,26,0,0,0,20,6,0,15,6,5
17/1/2020,Hospital Sultan Haji Ahmad Shah,Pahang,5,1,4,0,0,5,0,5,0,0,0,3,2,0,1,3,1
17/1/2020,Hospital Seberang Jaya,Pulau Pinang,10,4,2,4,0,10,0,10,0,0,0,8,2,0,1,9,0
17/1/2020,Hospital Pulau Pinang,Pulau Pinang,59,18,11,29,1,47,12,55,4,0,0,53,5,1,16,37,6
17/1/2020,Hospital Raja Permaisuri Bainun,Perak,28,9,6,11,2,19,9,25,3,0,0,23,4,1,3,23,2
17/1/2020,Hospital Taiping,Perak,19,7,5,7,0,19,0,19,0,0,0,19,0,0,2,14,3
17/1/2020,Hospital Seri Manjung,Perak,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
17/1/2020,Hospital Tengku Ampuan Rahimah,Selangor,10,2,1,7,0,10,0,10,0,0,0,10,0,0,0,8,2
17/1/2020,Hospital Sultanah Nur Zahirah,Terengganu,29,9,9,10,1,0,29,29,0,0,0,25,4,0,7,18,4
17/1/2020,Hospital Queen Elizabeth II,Sabah,83,15,24,42,2,19,64,81,2,0,0,78,4,1,18,57,8
17/1/2020,Hospital Duchess Of Kent,Sabah,13,1,4,8,0,8,5,13,0,0,0,13,0,0,8,4,1
17/1/2020,Hospital Tawau,Sabah,3,0,0,3,0,3,0,3,0,0,0,3,0,0,1,2,0
17/1/2020,Hospital Umum Sarawak,Sarawak,61,7,13,37,4,31,30,60,1,0,0,47,12,2,12,40,9
17/1/2020,Hospital Miri,Sarawak,13,2,4,7,0,13,0,13,0,0,0,9,4,0,1,12,0
17/1/2020,Hospital Sibu,Sarawak,21,9,5,5,2,10,11,21,0,0,0,21,0,0,7,13,1
17/1/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),459,97,135,188,39,87,372,439,14,6,0,277,177,5,176,227,56
18/1/2020,Hospital Sultanah Nora Ismail,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/1/2020,Hospital Sultanah Aminah,Johor,172,48,51,58,15,0,172,172,0,0,0,160,11,1,53,84,35
18/1/2020,Hospital Sultanah Bahiyah,Kedah,71,19,27,24,1,0,71,71,0,0,0,64,7,0,17,48,6
18/1/2020,Hospital Raja Perempuan Zainab II,Kelantan,48,5,16,23,4,0,48,48,0,0,0,34,3,11,23,11,14
18/1/2020,Hospital Melaka,Melaka,79,16,26,34,3,8,71,79,0,0,0,62,17,0,24,35,20
18/1/2020,Hospital Tuanku Jaafar,Negeri Sembilan,86,24,22,34,6,0,86,86,0,0,0,59,22,5,23,45,18
18/1/2020,Hospital Tengku Ampuan Afzan,Pahang,40,9,13,17,1,0,40,40,0,0,0,33,5,2,12,20,8
18/1/2020,Hospital Sultan Haji Ahmad Shah,Pahang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/1/2020,Hospital Seberang Jaya,Pulau Pinang,47,8,14,23,2,0,47,47,0,0,0,46,1,0,15,19,13
18/1/2020,Hospital Pulau Pinang,Pulau Pinang,38,6,13,16,3,32,6,38,0,0,0,36,2,0,12,18,8
18/1/2020,Hospital Raja Permaisuri Bainun,Perak,104,23,31,42,8,0,104,104,0,0,0,93,8,3,21,57,26
18/1/2020,Hospital Taiping,Perak,32,6,11,13,2,0,32,32,0,0,0,24,5,3,2,24,6
18/1/2020,Hospital Seri Manjung,Perak,39,8,6,24,1,0,39,39,0,0,0,29,5,5,11,22,6
18/1/2020,Hospital Tengku Ampuan Rahimah,Selangor,88,26,24,32,6,0,88,88,0,0,0,80,8,0,22,44,22
18/1/2020,Hospital Sultanah Nur Zahirah,Terengganu,63,14,14,29,6,0,63,63,0,0,0,52,11,0,21,27,15
18/1/2020,Hospital Queen Elizabeth II,Sabah,9,2,2,4,1,4,5,9,0,0,0,8,1,0,1,6,2
18/1/2020,Hospital Duchess Of Kent,Sabah,20,6,4,10,0,0,20,20,0,0,0,20,0,0,10,7,3
18/1/2020,Hospital Tawau,Sabah,51,13,20,18,0,0,51,49,0,0,2,50,1,0,22,24,5
18/1/2020,Hospital Umum Sarawak,Sarawak,87,15,27,39,6,0,87,86,0,0,1,79,8,0,22,53,12
18/1/2020,Hospital Miri,Sarawak,59,16,19,19,5,0,59,59,0,0,0,55,4,0,11,41,7
18/1/2020,Hospital Sibu,Sarawak,8,2,2,3,1,0,8,8,0,0,0,7,1,0,3,5,0
18/1/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),707,179,210,272,46,149,558,677,17,13,0,518,175,14,240,364,103
19/1/2020,Hospital Sultanah Nora Ismail,Johor,85,30,16,37,2,9,76,85,0,0,0,83,2,0,10,57,18
19/1/2020,Hospital Sultanah Aminah,Johor,110,23,35,42,10,32,78,110,0,0,0,51,0,59,70,36,4
19/1/2020,Hospital Sultanah Bahiyah,Kedah,181,35,54,78,14,22,159,180,1,0,0,59,122,0,64,105,12
19/1/2020,Hospital Raja Perempuan Zainab II,Kelantan,34,10,7,16,1,8,26,34,0,0,0,7,25,2,25,7,2
19/1/2020,Hospital Melaka,Melaka,63,19,11,29,4,0,63,63,0,0,0,57,6,0,13,41,9
19/1/2020,Hospital Tuanku Jaafar,Negeri Sembilan,125,33,37,51,4,0,125,125,0,0,0,96,29,0,37,55,33
19/1/2020,Hospital Tengku Ampuan Afzan,Pahang,50,8,17,20,5,0,50,50,0,0,0,45,5,0,15,23,12
19/1/2020,Hospital Sultan Haji Ahmad Shah,Pahang,21,8,2,11,0,0,21,0,0,0,21,21,0,0,2,16,3
19/1/2020,Hospital Seberang Jaya,Pulau Pinang,86,14,25,38,9,0,86,86,0,0,0,75,10,1,24,41,21
19/1/2020,Hospital Pulau Pinang,Pulau Pinang,26,8,4,13,1,0,26,26,0,0,0,24,1,1,7,15,4
19/1/2020,Hospital Raja Permaisuri Bainun,Perak,110,32,30,41,7,0,110,110,0,0,0,102,7,1,17,71,22
19/1/2020,Hospital Taiping,Perak,41,11,9,17,4,0,41,41,0,0,0,38,3,0,19,14,8
19/1/2020,Hospital Seri Manjung,Perak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/1/2020,Hospital Tengku Ampuan Rahimah,Selangor,173,39,39,82,13,0,173,173,0,0,0,156,16,1,28,116,29
19/1/2020,Hospital Sultanah Nur Zahirah,Terengganu,89,19,20,40,10,16,73,88,1,0,0,18,70,1,15,65,9
19/1/2020,Hospital Queen Elizabeth II,Sabah,46,5,19,18,4,0,46,46,0,0,0,44,1,1,8,28,10
19/1/2020,Hospital Duchess Of Kent,Sabah,39,9,8,21,1,0,39,39,0,0,0,37,1,1,20,17,2
19/1/2020,Hospital Tawau,Sabah,109,27,36,39,7,0,109,74,0,0,35,108,1,0,19,74,16
19/1/2020,Hospital Umum Sarawak,Sarawak,100,19,38,34,9,0,100,100,0,0,0,91,9,0,20,68,12
19/1/2020,Hospital Miri,Sarawak,112,19,34,54,5,0,112,112,0,0,0,101,9,2,18,79,15
19/1/2020,Hospital Sibu,Sarawak,40,12,12,15,1,0,40,40,0,0,0,36,4,0,5,33,2
19/1/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),630,155,153,286,36,94,536,630,0,0,0,557,65,8,129,392,109
20/1/2020,Hospital Sultanah Nora Ismail,Johor,4,2,2,0,0,4,0,4,0,0,0,3,1,0,0,4,0
20/1/2020,Hospital Sultanah Aminah,Johor,146,42,44,46,14,17,129,146,0,0,0,23,123,0,82,44,20
20/1/2020,Hospital Sultanah Bahiyah,Kedah,78,20,18,36,4,3,75,78,0,0,0,60,18,0,16,50,12
20/1/2020,Hospital Raja Perempuan Zainab II,Kelantan,34,5,18,10,1,12,22,34,0,0,0,27,6,1,9,16,9
20/1/2020,Hospital Melaka,Melaka,124,30,28,55,11,17,107,123,1,0,0,123,1,0,31,71,22
20/1/2020,Hospital Tuanku Jaafar,Negeri Sembilan,18,5,3,7,3,18,0,18,0,0,0,11,5,2,5,10,3
20/1/2020,Hospital Tengku Ampuan Afzan,Pahang,11,2,1,8,0,11,0,11,0,0,0,11,0,0,3,8,0
20/1/2020,Hospital Sultan Haji Ahmad Shah,Pahang,7,1,1,5,0,7,0,7,0,0,0,6,1,0,1,5,1
20/1/2020,Hospital Seberang Jaya,Pulau Pinang,5,1,2,2,0,5,0,5,0,0,0,5,0,0,2,3,0
20/1/2020,Hospital Pulau Pinang,Pulau Pinang,126,34,36,45,11,63,63,126,0,0,0,113,12,1,41,69,16
20/1/2020,Hospital Raja Permaisuri Bainun,Perak,233,60,59,108,6,13,220,230,3,0,0,22,211,0,36,193,4
20/1/2020,Hospital Taiping,Perak,18,5,1,10,2,18,0,18,0,0,0,18,0,0,6,11,1
20/1/2020,Hospital Seri Manjung,Perak,5,0,2,2,1,5,0,5,0,0,0,4,0,1,1,4,0
20/1/2020,Hospital Tengku Ampuan Rahimah,Selangor,30,7,8,11,4,9,21,29,1,0,0,28,2,0,10,15,5
20/1/2020,Hospital Sultanah Nur Zahirah,Terengganu,107,25,37,37,8,9,98,107,0,0,0,16,91,0,55,51,1
20/1/2020,Hospital Queen Elizabeth II,Sabah,52,13,5,30,4,6,46,52,0,0,0,51,1,0,12,36,4
20/1/2020,Hospital Duchess Of Kent,Sabah,9,4,2,3,0,9,0,9,0,0,0,8,0,1,6,2,1
20/1/2020,Hospital Tawau,Sabah,5,1,2,1,1,5,0,5,0,0,0,4,1,0,0,4,1
20/1/2020,Hospital Umum Sarawak,Sarawak,47,10,14,16,7,32,15,47,0,0,0,45,1,1,8,32,7
20/1/2020,Hospital Miri,Sarawak,12,0,3,8,1,12,0,12,0,0,0,12,0,0,0,12,0
20/1/2020,Hospital Sibu,Sarawak,9,1,2,4,2,9,0,9,0,0,0,9,0,0,0,9,0
20/1/2020,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),161,33,55,64,9,76,85,141,12,8,0,144,13,4,18,115,28
21/1/2020,Hospital Sultanah Nora Ismail,Johor,14,2,3,6,3,14,0,14,0,0,0,13,1,0,2,10,2
21/1/2020,Hospital Sultanah Aminah,Johor,155,26,53,65,11,17,138,155,0,0,0,60,94,1,94,54,7
21/1/2020,Hospital Sultanah Bahiyah,Kedah,66,15,24,23,4,24,42,66,0,0,0,26,40,0,26,36,4
21/1/2020,Hospital Raja Perempuan Zainab II,Kelantan,57,13,16,24,4,14,43,57,0,0,0,33,24,0,15,37,5
21/1/2020,Hospital Melaka,Melaka,47,13,9,21,4,15,32,45,2,0,0,15,32,0,8,34,5
21/1/2020,Hospital Tuanku Jaafar,Negeri Sembilan,60,19,11,24,6,21,39,60,0,0,0,57,3,0,9,44,7
21/1/2020,Hospital Tengku Ampuan Afzan,Pahang,52,18,16,14,4,19,33,52,0,0,0,50,2,0,25,9,18
21/1/2020,Hospital Sultan Haji Ahmad Shah,Pahang,12,6,2,3,1,12,0,12,0,0,0,10,2,0,0,11,1
